ID_EXT;МАРКА;МОДЕЛЬ;ГОД;ЗАПЧАСТЬ;ВЕРСИЯ;ТОПЛИВО;ОБЪЕМ;ТИП ДВИГАТЕЛЯ;КОРОБКА;ТИП КУЗОВА;R ДИАМЕТР;J ШИРИНА;КОЛ ОТВЕРСТИЙ;ET ВЫЛЕТ;DIA;PCD;НОМЕР;ОПИСАНИЕ;НОВАЯ;ПОД ЗАКАЗ;СКЛАДСКАЯ ИНФОРМАЦИЯ;ЦЕНА;ВАЛЮТА;СКИДКА;АДРЕС;ТЕЛЕФОНЫ;EMAIL;ИМЯ;ФОТО
001584;Volkswagen;Polo;2002;Двигатель;;бензин;1.4;i;МКПП;Седан;;;;;;;BBY;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;450;USD;;;;;;https://bas.avax.by/zap_images/001584/001584-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/001584/001584-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/001584/001584-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/001584/001584-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/001584/001584-dvigatel-Volkswagen-Polo.jpeg
003227;Volkswagen;Polo;2002;Двигатель;;бензин;1.4;i;МКПП;Седан;;;;;;;BBZ;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;450;USD;;;;;;https://bas.avax.by/zap_images/003227/003227-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/003227/003227-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/003227/003227-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/003227/003227-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/003227/003227-dvigatel-Volkswagen-Polo.jpeg
001717;Volkswagen;Polo;2004;Двигатель;;бензин;1.4;i;АКПП;Х/б;;;;;;;BKY;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/001717/001717-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/001717/001717-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/001717/001717-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/001717/001717-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/001717/001717-dvigatel-Volkswagen-Polo.jpeg
000027;Volkswagen;Polo;2007;Двигатель;;бензин;1.2;i;МКПП;Х/б;;;;;;;BMD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;500;USD;;;;;;https://bas.avax.by/zap_images/000027/000027-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/000027/000027-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/000027/000027-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/000027/000027-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/000027/000027-dvigatel-Volkswagen-Polo.jpeg
000760;Volkswagen;Polo;2005;Двигатель;;дизель;1.4;TDI;МКПП;Х/б;;;;;;;BNV;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/000760/000760-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/000760/000760-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/000760/000760-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/000760/000760-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/000760/000760-dvigatel-Volkswagen-Polo.jpeg
002416;Volkswagen;Polo;2005;Двигатель;;дизель;1.4;TDI;МКПП;Седан;;;;;;;BNV;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/002416/002416-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/002416/002416-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/002416/002416-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/002416/002416-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/002416/002416-dvigatel-Volkswagen-Polo.jpeg
002047;Volkswagen;Polo;2008;Двигатель;;бензин;1.4;i;МКПП;Х/б;;;;;;;BUD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo-5.jpeg,https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/002047/002047-dvigatel-Volkswagen-Polo.jpeg
000824;Volkswagen;Polo;2006;Двигатель;;бензин;1.4;i;МКПП;Х/б;;;;;;;BUD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;550;USD;;;;;;https://bas.avax.by/zap_images/000824/000824-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/000824/000824-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/000824/000824-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/000824/000824-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/000824/000824-dvigatel-Volkswagen-Polo.jpeg
003192;Volkswagen;Polo;2012;Двигатель;;бензин;1.4;i;Робот;Седан;;;;;;;CGGB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/003192/003192-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/003192/003192-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/003192/003192-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/003192/003192-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/003192/003192-dvigatel-Volkswagen-Polo.jpeg
003605;Volkswagen;Polo;2011;Двигатель;;бензин;1.4;i;Робот;Седан;;;;;;;CGGB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/003605/003605-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/003605/003605-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/003605/003605-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/003605/003605-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/003605/003605-dvigatel-Volkswagen-Polo.jpeg
002675;Volkswagen;Polo;2010;Двигатель;;бензин;1.4;i;Робот;Седан;;;;;;;CGGB;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/002675/002675-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/002675/002675-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/002675/002675-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/002675/002675-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/002675/002675-dvigatel-Volkswagen-Polo.jpeg
003993;Volkswagen;Polo;2014;Двигатель;;бензин;1.4;TSI;;Седан;;;;;;;CZT;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;950;USD;;;;;;https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo-5.jpeg,https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo-4.jpeg,https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo-3.jpeg,https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo-2.jpeg,https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo-1.jpeg,https://bas.avax.by/zap_images/003993/003993-dvigatel-Volkswagen-Polo.jpeg
002420;Volkswagen;Touareg;2004;Двигатель;;дизель;5.0;TDI;АКПП;Джип;;;;;;;AYH;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2250;USD;;;;;;https://bas.avax.by/zap_images/002420/002420-dvigatel-Volkswagen-Touareg-4.jpeg,https://bas.avax.by/zap_images/002420/002420-dvigatel-Volkswagen-Touareg-3.jpeg,https://bas.avax.by/zap_images/002420/002420-dvigatel-Volkswagen-Touareg-2.jpeg,https://bas.avax.by/zap_images/002420/002420-dvigatel-Volkswagen-Touareg-1.jpeg,https://bas.avax.by/zap_images/002420/002420-dvigatel-Volkswagen-Touareg.jpeg
004876;Volkswagen;Touareg;2011;Двигатель;;бензин;3.6;FSI;АКПП;Джип;;;;;;;BHK;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2350;USD;;;;;;https://bas.avax.by/zap_images/004876/004876-dvigatel-Audi-Q7-4.jpeg,https://bas.avax.by/zap_images/004876/004876-dvigatel-Audi-Q7-3.jpeg,https://bas.avax.by/zap_images/004876/004876-dvigatel-Audi-Q7-2.jpeg,https://bas.avax.by/zap_images/004876/004876-dvigatel-Audi-Q7-1.jpeg,https://bas.avax.by/zap_images/004876/004876-dvigatel-Audi-Q7.jpeg
002729;Volkswagen;Touran;2004;Двигатель;;дизель;2.0;TDI;МКПП;Минивэн;;;;;;;BKD;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;600;USD;;;;;;https://bas.avax.by/zap_images/002729/002729-dvigatel-Volkswagen-Touran-4.jpeg,https://bas.avax.by/zap_images/002729/002729-dvigatel-Volkswagen-Touran-3.jpeg,https://bas.avax.by/zap_images/002729/002729-dvigatel-Volkswagen-Touran-2.jpeg,https://bas.avax.by/zap_images/002729/002729-dvigatel-Volkswagen-Touran-1.jpeg,https://bas.avax.by/zap_images/002729/002729-dvigatel-Volkswagen-Touran.jpeg
001857;Volvo;S40;2010;Двигатель;;дизель;1.6;D;МКПП;Седан;;;;;;;D4162T;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;800;USD;;;;;;https://bas.avax.by/zap_images/001857/001857-dvigatel-Volvo-S40-4.jpeg,https://bas.avax.by/zap_images/001857/001857-dvigatel-Volvo-S40-3.jpeg,https://bas.avax.by/zap_images/001857/001857-dvigatel-Volvo-S40-2.jpeg,https://bas.avax.by/zap_images/001857/001857-dvigatel-Volvo-S40-1.jpeg,https://bas.avax.by/zap_images/001857/001857-dvigatel-Volvo-S40.jpeg
004183;Volvo;S60;2013;Двигатель;;бензин;1.6;i;АКПП;Седан;;;;;;;B4164T;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/004183/004183-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/004183/004183-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/004183/004183-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/004183/004183-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/004183/004183-dvigatel-Volvo-S60.jpeg
001088;Volvo;S60;2013;Двигатель;;бензин;1.6;i;АКПП;Седан;;;;;;;B4164T;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60-5.jpeg,https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/001088/001088-dvigatel-Volvo-S60.jpeg
000750;Volvo;S60;2013;Двигатель;;бензин;1.6;i;АКПП;Седан;;;;;;;B4164T;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/000750/000750-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/000750/000750-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/000750/000750-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/000750/000750-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/000750/000750-dvigatel-Volvo-S60.jpeg
003532;Volvo;S60;2012;Двигатель;;бензин;1.6;Ti;АКПП;Седан;;;;;;;B4164T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60-5.jpeg,https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/003532/003532-dvigatel-Volvo-S60.jpeg
004414;Volvo;S60;2012;Двигатель;;бензин;1.6;Ti;АКПП;Седан;;;;;;;B4164T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60-5.jpeg,https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/004414/004414-dvigatel-Volvo-S60.jpeg
001695;Volvo;S60;2012;Двигатель;;бензин;1.6;Ti;АКПП;Седан;;;;;;;B4164T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60-5.jpeg,https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/001695/001695-dvigatel-Volvo-S60.jpeg
003930;Volvo;S60;2012;Двигатель;;бензин;1.6;Ti;АКПП;Седан;;;;;;;B4164T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;2400;USD;;;;;;https://bas.avax.by/zap_images/003930/003930-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/003930/003930-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/003930/003930-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/003930/003930-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/003930/003930-dvigatel-Volvo-S60.jpeg
001664;Volvo;S60;2009;Двигатель;;бензин;2.5;Ti;АКПП;Седан;;;;;;;B5254T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/001664/001664-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/001664/001664-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/001664/001664-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/001664/001664-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/001664/001664-dvigatel-Volvo-S60.jpeg
000039;Volvo;S60;2009;Двигатель;;бензин;2.5;Ti;АКПП;Седан;;;;;;;B5254T4;Цена за ДВС в комплектации как на фото, навесное с ДВС и КПП по отдельности не продаем. Видео работы ДВС перед снятием.;0;0;;1750;USD;;;;;;https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60-5.jpeg,https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60-4.jpeg,https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60-3.jpeg,https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60-2.jpeg,https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60-1.jpeg,https://bas.avax.by/zap_images/000039/000039-dvigatel-Volvo-S60.jpeg
